,transcript,length,effective_length,expected_counts,tpm
1102,ENST00000299596,1443,1244,21,12.219257872996163
1103,ENST00000528080,3798,3599,271,52.13650786489848
1104,ENST00000524543,3848,3649,189,35.92175010289702
1105,ENST00000611268,1440,1241,23,13.042384496298254
1106,ENST00000527813,803,604,5,5.900421799630015
1107,ENST00000533723,723,524,0,0.010056902751026935
1108,ENST00000533233,578,379,2,4.891211648786114
1109,ENST00000379719,6162,5963,2580,299.5954883282996
1110,ENST00000527431,607,408,13,22.18780275847138
1111,ENST00000630083,195,0,0,0.0
1112,ENST00000531943,555,356,0,6.478773711949102e-05
1113,ENST00000396604,2696,2497,35,9.949228507949917
1114,ENST00000530463,2022,1823,4,1.858846835832588
1115,ENST00000533542,627,428,0,0.13197870421110308
1116,ENST00000532577,548,349,0,0.05190766860630905
1117,ENST00000396597,1954,1755,6,2.4814244258047715
1118,ENST00000438144,644,445,0,0.8486845776764984
1119,ENST00000496276,563,364,0,9.639259624367185e-06
1120,ENST00000396602,2900,2701,246,63.257110027106116
1121,ENST00000526657,565,366,0,0.6104871439964865
1122,ENST00000299606,2562,2363,89,26.21992490037744
1123,ENST00000534265,575,376,0,0.732407605229032
1124,ENST00000412390,554,355,0,6.990000778653733e-05
1125,ENST00000414370,551,352,1,2.7349978841826283
1126,ENST00000417726,265,66,4,49.4471897513237
1127,ENST00000447186,502,303,19,43.87018321194189
1128,ENST00000680141,3687,3488,56,11.206812272445626
1129,ENST00000450114,3588,3389,195,39.90274336281388
1130,ENST00000299613,3436,3237,43,9.341819326754973
1131,ENST00000681684,2777,2578,504,135.517399994473
1132,ENST00000524612,573,374,18,34.84771463351675
1133,ENST00000530712,2488,2289,173,52.551515681568695
1134,ENST00000530175,838,639,55,60.02798626422156
1135,ENST00000527848,465,266,0,0.00015676965363985293
1136,ENST00000447399,3538,3339,789,163.76606077382934
1137,ENST00000318950,4884,4685,2555,377.6381302393122
1138,ENST00000526358,813,614,7,8.836294278199382
1139,ENST00000534662,1131,932,0,0.0011409530558890901
1140,ENST00000534562,977,778,45,40.67935589973696
1141,ENST00000692716,9215,9016,20,1.572984427824423
1142,ENST00000690944,3380,3181,37,8.079221294002354
1143,ENST00000256190,7450,7251,5,0.5368775171040719
1144,ENST00000689940,7452,7253,5,0.5328946550833137
1145,ENST00000688344,6763,6564,1,0.21006650490503764
1146,ENST00000689128,7279,7080,4,0.4179641668689346
1147,ENST00000675281,7347,7148,1,0.17829396862410068
1148,ENST00000689342,3239,3040,31,7.26251723841638
1149,ENST00000676387,7167,6968,1,0.12661032895513952
1150,ENST00000676324,7085,6886,1,0.1098472543535735
1151,ENST00000525040,2117,1918,5,2.087424713960208
1152,ENST00000689258,6667,6468,0,0.0306182824837823
1153,ENST00000689597,4133,3934,0,0.011458129728932351
1154,ENST00000530741,3006,2807,0,0.11794900291359135
1155,ENST00000689674,2546,2347,0,0.007569598980749731
1156,ENST00000690003,2451,2252,0,0.023098291857092015
1157,ENST00000693181,2481,2282,11,3.5289024312209554
1158,ENST00000533770,4914,4715,23,3.4040294987309254
1159,ENST00000420722,2683,2484,1,0.5205191567524592
1160,ENST00000687210,2448,2249,0,0.0009790304146929496
1161,ENST00000690234,568,369,3,7.442591679164007
1162,ENST00000693022,1575,1376,7,3.6623817958807834
1163,ENST00000693201,987,788,5,4.613012922804125
1164,ENST00000686079,2380,2181,3,1.0884729373052562
1165,ENST00000687256,1124,925,2,1.8284177661983212
1166,ENST00000688206,1250,1051,7,4.922406374445416
1167,ENST00000693212,1700,1501,0,5.161305536459662e-09
1168,ENST00000687300,2215,2016,4,1.687139407411997
1169,ENST00000688739,531,332,7,16.40979419104755
1170,ENST00000690806,636,437,1,2.3437085873395005
1171,ENST00000692068,1911,1712,3,1.4111474617238864
1172,ENST00000534464,1640,1441,17,8.232302115890052
1173,ENST00000278175,1492,1293,275,147.36998923461
1174,ENST00000530439,1839,1640,0,0.262587848831716
1175,ENST00000524948,584,385,3,6.244505514684738
1176,ENST00000528655,1889,1690,13,5.557632167856463
1177,ENST00000526492,641,442,20,32.3325535162851
1178,ENST00000525063,867,668,34,35.44291448477405
1179,ENST00000528544,586,387,1,2.0710425754295234
1180,ENST00000532250,576,377,10,19.792689334359395
1181,ENST00000444303,3994,3795,134,24.54592244918637
1182,ENST00000396554,3806,3607,210,40.36379162240884
1183,ENST00000524866,980,781,25,22.46570276384432
1184,ENST00000534047,2376,2177,38,12.156588622683955
1185,ENST00000396553,4189,3990,262,45.591726843345015
1186,ENST00000529834,2248,2049,46,15.71791561922009
1187,ENST00000528723,2753,2554,45,12.380727014727112
1188,ENST00000529507,3156,2957,12,2.8393307332977744
1189,ENST00000533116,531,332,0,0.0006977598203377385
1190,ENST00000529744,593,394,17,31.259127375865912
1191,ENST00000536684,1293,1094,15354,9717.238982192848
1192,ENST00000265981,4049,3850,431,77.60944240926666
1193,ENST00000528665,1374,1175,6,3.8770625782719095
1194,ENST00000533412,743,544,16,21.217512402566054
1195,ENST00000530156,779,580,11,13.269061535053233
1196,ENST00000256178,3247,3048,0,0.0
1197,ENST00000438354,1823,1624,0,0.0
1198,ENST00000529598,936,737,0,0.0
1199,ENST00000424001,5815,5616,0,6.958954374342787e-18
1200,ENST00000547195,6155,5956,0,0.0
1201,ENST00000423302,6129,5930,0,1.6017655342093872e-18
1202,ENST00000558540,3339,3140,0,4.5706205444549676e-11
1203,ENST00000541483,2468,2269,0,2.9481140226609273e-07
1204,ENST00000531107,2887,2688,0,3.03728487232519e-09
1205,ENST00000527509,2686,2487,0,2.398380339880612e-07
1206,ENST00000534266,2824,2625,0,9.782021693239833e-43
1207,ENST00000529448,2548,2349,0,0.0
1208,ENST00000526414,1650,1451,1,0.49905007129502427
1209,ENST00000533631,558,359,0,0.0
1210,ENST00000529547,545,346,0,0.0
1211,ENST00000529068,529,330,4,10.38554050565611
1212,ENST00000531308,540,341,0,0.008424621859426561
1213,ENST00000361367,4330,4131,2246,376.51851743422156
1214,ENST00000524523,902,703,40,40.22942435601978
1215,ENST00000532365,577,378,5,10.388074734966509
1216,ENST00000526148,4001,3802,431,78.65588801057896
1217,ENST00000525681,3654,3455,4763,954.5636887346003
1218,ENST00000339995,3794,3595,6318,1216.9626888419853
1219,ENST00000396525,3346,3147,5007,1101.7901814650256
1220,ENST00000528839,702,503,464,639.6468971362417
1221,ENST00000531180,557,358,438,848.7217399355287
1222,ENST00000531416,1969,1770,0,0.1477872496950057
1223,ENST00000531647,579,380,408,744.2070524106938
1224,ENST00000532082,1069,870,44,35.304827549288525
1225,ENST00000524932,1286,1087,44,28.254854081794566
1226,ENST00000534605,198,0,0,0.0
1227,ENST00000527419,571,372,426,793.3860390997172
1228,ENST00000528562,601,402,92,158.9308961169187
1229,ENST00000532570,573,374,99,184.53362315224302
1230,ENST00000530211,591,392,41,73.2222574354539
1231,ENST00000527526,555,356,0,0.6025765403552966
1232,ENST00000530702,563,364,59,113.86954518488253
1233,ENST00000432999,2741,2542,397,108.36900933003697
1234,ENST00000413761,2687,2488,597,166.3918353761571
1235,ENST00000526020,1512,1313,29,15.431213633461322
1236,ENST00000526852,789,590,26,30.85039077446108
1237,ENST00000534690,879,680,41,42.73721099210954
1238,ENST00000528289,586,387,15,28.05674500851001
1239,ENST00000227756,2503,2304,352,105.7788541455979
1240,ENST00000528848,1309,1110,4,2.49502948353253
1241,ENST00000339865,7775,7576,265,24.23858421225308
1242,ENST00000527733,9994,9795,67,4.7900972399088895
1243,ENST00000399455,7396,7197,1437,138.267241441007
1244,ENST00000396505,9549,9350,1,0.0818355661768144
1245,ENST00000683431,2525,2326,0,0.16596797403362384
1246,ENST00000326932,2636,2437,0,0.04713974025786634
1247,ENST00000525493,1326,1127,0,7.1878734885735075e-25
1248,ENST00000533813,903,704,0,2.7975834890590066e-09
1249,ENST00000534511,592,393,0,1.621613300298855e-12
1250,ENST00000529338,521,322,1,4.160411778321815
1251,ENST00000532179,589,390,0,0.09365158263335084
1252,ENST00000526065,546,347,0,0.0029992944670141084
1253,ENST00000683283,3903,3704,0,0.12860927072737766
1254,ENST00000256194,3906,3707,0,0.12582845354029235
1255,ENST00000530823,473,274,1,2.8324017111225834
1256,ENST00000532420,516,317,0,0.03445996609573173
1257,ENST00000527546,3358,3159,64,14.10369784117908
1258,ENST00000524685,573,374,1,2.1054717828006644
1259,ENST00000525119,566,367,1,3.5067027187010713
1260,ENST00000533389,593,394,0,0.07109867731639835
1261,ENST00000675839,3406,3207,2,0.45189904240197204
1262,ENST00000528931,2868,2669,27,7.073119731680182
1263,ENST00000646065,5874,5675,4,0.5737042875203809
1264,ENST00000529028,482,283,0,0.0
1265,ENST00000646734,651,452,0,0.0
1266,ENST00000533534,343,144,0,0.0
1267,ENST00000334956,8627,8428,13,1.0718141798313938
1268,ENST00000528916,897,698,0,0.0
1269,ENST00000527636,9417,9218,0,0.003535242305497534
1270,ENST00000527376,474,275,0,0.0
1271,ENST00000334310,3075,2876,0,5.541861210489963e-18
1272,ENST00000527575,3063,2864,0,6.2041756261024896e-18
1273,ENST00000526600,8477,8278,11,0.9997415216950046
1274,ENST00000529419,2804,2605,19,5.049920518973231
1275,ENST00000529050,571,372,0,0.0
1276,ENST00000534544,807,608,0,3.4806590747205192e-09
1277,ENST00000527998,519,320,0,0.12580184932086977
1278,ENST00000529388,2641,2442,5,1.6325945969037805
1279,ENST00000401424,2807,2608,11,2.9645407801107444
1280,ENST00000403510,2728,2529,10,2.846593218327241
1281,ENST00000403290,2787,2588,6,1.7121096205003536
1282,ENST00000533520,567,368,0,0.0002432828690295351
1283,ENST00000529825,551,352,0,0.0016289694203660884
1284,ENST00000389707,2776,2577,7,1.9207799365004625
1285,ENST00000674108,2788,2589,13,3.611577325493046
1286,ENST00000530357,868,669,0,0.0013363585225800978
1287,ENST00000673834,2786,2587,20,5.542611779933955
1288,ENST00000673626,2759,2560,18,4.895344006787179
1289,ENST00000673817,2854,2655,15,3.996026235459545
1290,ENST00000673892,2745,2546,20,5.676563467529217
1291,ENST00000673888,2766,2567,18,5.077976522946793
1292,ENST00000482049,739,540,0,8.932872551865894e-05
1293,ENST00000531665,390,191,14,54.224848884274536
1294,ENST00000403482,2389,2190,62,19.708375233034747
1295,ENST00000673868,1976,1777,111,43.309729932158056
1296,ENST00000524392,1421,1222,23,13.187746668117594
1297,ENST00000278174,2439,2240,343,106.0516795283194
1298,ENST00000527102,2338,2139,180,58.48347450222622
1299,ENST00000530907,1871,1672,7,2.9397723102225655
1300,ENST00000528120,1662,1463,182,86.40007899765439
1301,ENST00000525108,1139,940,33,24.71315251074692
1302,ENST00000529708,616,417,0,1.3025104429828494e-06
1303,ENST00000526841,508,309,0,2.049176985504713e-05
1304,ENST00000282091,791,592,0,0.0
1305,ENST00000529816,799,600,0,0.0
1306,ENST00000354817,5266,5067,1027,140.3631806878919
1307,ENST00000532701,1109,910,50,38.59733467809949
1308,ENST00000532502,5820,5621,289,35.60343546598952
1309,ENST00000576479,5052,4853,15,2.140028894540317
1310,ENST00000256196,2343,2144,494,159.57515298616434
1311,ENST00000537760,2034,1835,121,45.65609602091856
1312,ENST00000414023,1884,1685,501,206.06381377264887
1313,ENST00000529237,1278,1079,211,135.6514306767207
1314,ENST00000534746,993,794,171,149.45117067700582
1315,ENST00000526063,970,771,21,18.958520818690012
1316,ENST00000532814,982,783,3,3.2324685756904854
1317,ENST00000531807,732,533,0,0.0005004292809766314
1318,ENST00000532950,888,689,25,25.692049601827158
1319,ENST00000531421,497,298,0,0.05028835283878339
1320,ENST00000526717,815,616,2,2.4942647123975044
1321,ENST00000249923,3481,3282,925,195.2467440050863
1322,ENST00000439561,3336,3137,2936,648.118448054788
1323,ENST00000534234,1584,1385,148,74.23911314743218
1324,ENST00000529866,729,530,0,0.5143242190017111
1325,ENST00000534771,576,377,10,19.81540237563986
1326,ENST00000555531,1221,1022,125,85.26999505745263
1327,ENST00000396394,1195,996,3904,2714.3399394913417
1328,ENST00000530457,1527,1328,178,92.99035095408729
1329,ENST00000418988,1266,1067,49,32.07006091587564
1330,ENST00000533068,571,372,8,16.552341134375553
1331,ENST00000532256,588,389,4,7.255992064052802
1332,ENST00000282096,5995,5796,254,30.418042071777244
1333,ENST00000455098,3665,3466,18,3.66827012426283
1334,ENST00000334636,2214,2015,35,12.049298145354793
1335,ENST00000532805,2325,2126,51,16.904166717607833
1336,ENST00000530609,1882,1683,110,45.439616405434116
1337,ENST00000534686,1668,1469,55,26.083065241932353
1338,ENST00000525015,446,247,7,21.415675188485483
1339,ENST00000532378,1746,1547,31,14.139674094257641
1340,ENST00000523376,2258,2059,2,1.0084643541573854
1341,ENST00000533448,2097,1898,0,0.0
1342,ENST00000324229,1044,845,0,0.0008093962494377874
1343,ENST00000486207,851,652,0,0.0
1344,ENST00000361010,916,717,0,0.0
1345,ENST00000469608,679,480,0,0.0
1346,ENST00000331587,840,641,0,0.0
1347,ENST00000396372,581,382,0,0.0
1348,ENST00000379554,2954,2755,0,0.14379102819347173
1349,ENST00000379556,2893,2694,1,0.2631964988512045
1350,ENST00000528567,2237,2038,0,4.112214516287319e-06
1351,ENST00000424273,2943,2744,0,0.16019323999960425
1352,ENST00000530161,1702,1503,4,2.1965470184574767
1353,ENST00000525218,1576,1377,0,0.00029798198263972486
1354,ENST00000316399,8808,8609,0,2.5129938611352886e-16
1355,ENST00000683767,9304,9105,0,5.5380374113061467e-17
1356,ENST00000655819,8979,8780,0,1.4776194846336582e-16
1357,ENST00000396356,8865,8666,0,2.1028585079034366e-16
1358,ENST00000528252,2707,2508,0,0.07278990800088492
1359,ENST00000527619,2699,2500,0,0.0793476930485531
1360,ENST00000528429,2656,2457,0,0.1267579811935976
1361,ENST00000533411,586,387,0,0.0
1362,ENST00000530378,1818,1619,0,0.0
1363,ENST00000526673,534,335,0,0.0
1364,ENST00000529469,549,350,0,0.0
1365,ENST00000524439,405,206,35,120.22905424608813
1366,ENST00000228136,3920,3721,2696,501.6998006846778
1367,ENST00000528634,776,577,612,734.7343154513468
1368,ENST00000525684,575,376,433,798.2171169919201
1369,ENST00000531066,5530,5331,0,0.007384399660408443
1370,ENST00000636090,3273,3074,7,1.672994764945362
1371,ENST00000637162,3602,3403,0,9.08681990447918e-05
1372,ENST00000355661,4980,4781,0,0.01341887544427619
1373,ENST00000530489,3688,3489,26,5.350938603892087
1374,ENST00000636113,2981,2782,1,0.4130167125220658
1375,ENST00000532079,565,366,0,0.6661661806239736
1376,ENST00000525581,539,340,0,0.11294732647405804
1377,ENST00000528376,543,344,1,3.9994283780386075
1378,ENST00000525634,527,328,15811,33375.46530116646
1379,ENST00000228140,491,292,145,344.18648775607335
1380,ENST00000533969,355,156,25,112.65210862467133
1381,ENST00000265970,8227,8028,630,54.41805689823532
1382,ENST00000691414,8428,8229,351,29.595741762200024
1383,ENST00000533645,2101,1902,6,2.3166064894211544
1384,ENST00000532035,584,385,0,0.060135593339975486
1385,ENST00000528644,530,331,0,1.0857939319664373e-10
1386,ENST00000646648,2746,2547,14,3.8198486403265046
1387,ENST00000530527,1837,1638,7,3.2985131288709333
1388,ENST00000526120,496,297,13,31.833604590521208
1389,ENST00000533773,1839,1640,11,4.950306130512801
1390,ENST00000531172,514,315,1,3.2477024055445027
1391,ENST00000529010,2300,2101,119,39.22689956017429
1392,ENST00000533738,534,335,2,5.880452548511241
1393,ENST00000323688,1905,1706,173,70.5856275913542
1394,ENST00000530964,463,264,0,2.140874200487279e-09
1395,ENST00000529313,937,738,38,36.1989728988394
1396,ENST00000533926,498,299,36,84.5617656881586
1397,ENST00000527580,701,502,111,154.05241632224715
1398,ENST00000527735,317,118,8,52.00807127302164
1399,ENST00000338965,6364,6165,39,4.39348950029269
1400,ENST00000530403,2429,2230,3,1.2050643722743768
1401,ENST00000682764,2163,1964,0,6.8722887334904714e-18
1402,ENST00000339994,3412,3213,7,1.6623329156350066
1403,ENST00000528731,2146,1947,0,0.22039469072101914
1404,ENST00000682350,2035,1836,2,1.0752749882560826
1405,ENST00000526912,781,582,0,8.13946322598325e-12
1406,ENST00000528992,466,267,1,3.5091083562013856
1407,ENST00000644772,5336,5137,1,0.25843150152999655
1408,ENST00000643562,5445,5246,1,0.14660203424500912
1409,ENST00000531642,883,684,0,0.0
1410,ENST00000528374,1443,1244,0,0.0
1411,ENST00000302539,4924,4725,0,2.2097359973368668e-05
1412,ENST00000389817,4921,4722,0,2.2479559840700504e-05
1413,ENST00000646592,4149,3950,0,8.074119266268612e-18
1414,ENST00000646993,5016,4817,0,1.3128644448561066e-05
1415,ENST00000684571,4722,4523,0,7.189049405304216e-05
1416,ENST00000684555,4797,4598,0,4.6113409097251955e-05
1417,ENST00000644484,5969,5770,0,1.0033267289782266e-07
1418,ENST00000682140,4775,4576,0,5.248883228616439e-05
1419,ENST00000682204,4760,4561,0,5.7354485314140824e-05
1420,ENST00000684711,4979,4780,0,1.6167249062526123e-05
1421,ENST00000682965,4748,4549,0,6.158274494870711e-05
1422,ENST00000682288,5014,4815,0,1.3276679391370176e-05
1423,ENST00000684593,4774,4575,0,5.27994842705542e-05
1424,ENST00000684288,4951,4752,0,1.8946355157861106e-05
1425,ENST00000683456,4998,4799,0,1.4525098600545466e-05
1426,ENST00000683136,4819,4620,0,4.0537409988265114e-05
1427,ENST00000642579,2893,2694,0,2.4801718545572134e-13
1428,ENST00000646902,4874,4675,0,2.94500289967288e-05
1429,ENST00000642271,4866,4667,0,3.084385930866657e-05
1430,ENST00000647086,6565,6366,0,7.059764460888764e-09
1431,ENST00000643260,4903,4704,0,2.492136836195768e-05
1432,ENST00000683725,4747,4548,0,6.194938865839242e-05
1433,ENST00000646003,4628,4429,0,1.2386699833173424e-08
1434,ENST00000647015,4642,4443,0,0.00011639354075378392
1435,ENST00000683562,4863,4664,0,3.138402998727073e-05
1436,ENST00000644757,5025,4826,0,1.4247779362836165e-15
1437,ENST00000644675,4940,4741,0,2.0169751323542483e-05
1438,ENST00000642902,4592,4393,0,0.00015799263750555106
1439,ENST00000645760,5231,5032,0,3.180301345769743e-15
1440,ENST00000646207,5128,4929,0,8.055948207475736e-16
1441,ENST00000643925,3379,3180,0,2.8163362334492397e-15
1442,ENST00000645884,5094,4895,0,8.508765242559844e-06
1443,ENST00000645076,3885,3686,0,4.934496200657394e-09
1444,ENST00000526168,537,338,0,0.0
1445,ENST00000647158,4761,4562,0,5.701600081102915e-05
1446,ENST00000645417,1849,1650,0,0.0
1447,ENST00000646276,5799,5600,0,1.9340397469175018e-14
1448,ENST00000645744,5398,5199,0,1.9088406934859696e-16
1449,ENST00000647013,4530,4331,0,0.00023190407316557704
1450,ENST00000527905,4283,4084,0,1.1063541746999025e-07
1451,ENST00000531891,440,241,0,0.0
1452,ENST00000644447,2477,2278,0,2.2975570769008105e-11
1453,ENST00000644542,3525,3326,1,0.2892602288816545
1454,ENST00000644472,2580,2381,0,2.7422123326515017e-07
1455,ENST00000532728,1678,1479,0,0.10506644980392078
1456,ENST00000644649,1248,1049,0,0.013969434701794658
1457,ENST00000646737,2556,2357,1,0.39019771853484214
1458,ENST00000526313,2149,1950,0,0.0
1459,ENST00000527720,2278,2079,0,0.0
1460,ENST00000527020,2159,1960,0,0.0
1461,ENST00000005226,3241,3042,0,0.0
1462,ENST00000318024,2232,2033,0,0.0
1463,ENST00000526181,1040,841,0,0.0
1464,ENST00000399397,8956,8757,0,0.0
1465,ENST00000399391,9984,9785,0,0.0
1466,ENST00000428619,282,83,0,0.0
1467,ENST00000250003,1803,1604,0,0.0
1468,ENST00000379472,7965,7766,0,6.032896166026816e-29
1469,ENST00000675775,3468,3269,0,8.446026167239017e-19
1470,ENST00000265969,4303,4104,0,1.8165893823267988e-21
1471,ENST00000640909,3335,3136,0,1.8307968972613613e-16
1472,ENST00000640318,4322,4123,0,4.2568125193914625e-13
1473,ENST00000639325,4329,4130,0,4.066241496760292e-13
1474,ENST00000639495,2530,2331,3,0.92102423365059
1475,ENST00000638366,660,461,0,0.0
1476,ENST00000640461,537,338,4,8.215932905594157
1477,ENST00000638825,3102,2903,0,0.0
1478,ENST00000527494,1314,1115,47,29.486856742120644
1479,ENST00000525422,1525,1326,22,11.662378566996392
1480,ENST00000265965,1451,1252,45,25.02536328014508
1481,ENST00000528200,1264,1065,51,33.62284542334832
1482,ENST00000529151,898,699,36,36.29924394985653
1483,ENST00000532546,833,634,5,6.317629318204646
1484,ENST00000525920,497,298,20,47.58379822770495
1485,ENST00000532265,1124,925,0,0.43750625847109237
1486,ENST00000533241,539,340,37,76.20799103375438
1487,ENST00000529728,1396,1197,10,5.970903104454019
1488,ENST00000530613,893,694,12,12.589901351081927
1489,ENST00000532389,833,634,5,6.394341949480725
1490,ENST00000530925,793,594,0,0.04968590298776211
1491,ENST00000533328,541,342,4,9.815884929335025
1492,ENST00000524716,548,349,42,84.51065330984432
1493,ENST00000682019,4826,4627,39,5.889564066947731
1494,ENST00000250018,5325,5126,1,0.15918224794349894
1495,ENST00000417164,1138,939,0,0.0008792455667656214
1496,ENST00000528338,556,357,2,5.592232965275014
1497,ENST00000524803,1573,1374,131,66.15267540197819
1498,ENST00000300013,1518,1319,119,62.84025314316022
1499,ENST00000530436,604,405,3,5.1629662359022745
1500,ENST00000531751,949,750,39,36.174973456216826
1501,ENST00000531581,1526,1327,102,53.374336371645946
1502,ENST00000532452,451,252,6,17.64791012297498
1503,ENST00000529318,1503,1304,90,47.90193507424521
1504,ENST00000530180,657,458,3,5.839335686874287
1505,ENST00000396275,1639,1440,0,3.855070620790572e-27
1506,ENST00000621697,1480,1281,0,0.0
1507,ENST00000314254,1444,1245,0,0.0
1508,ENST00000278222,630,431,0,0.2952250891874263
1509,ENST00000524555,743,544,2,3.0858462248586664
1510,ENST00000414546,1022,823,6,5.048084744432611
1511,ENST00000530400,323,124,2,13.09863127055141
1512,ENST00000528349,948,749,4,4.526966799349212
1513,ENST00000529528,610,411,0,0.15097047209923306
1514,ENST00000256733,576,377,19,35.23021131141368
1515,ENST00000526900,687,488,0,0.001463140425488266
1516,ENST00000532858,583,384,0,0.0031103075241148068
1517,ENST00000649195,547,348,0,6.291880159286164e-07
1518,ENST00000689650,904,705,4,4.0154330128431
1519,ENST00000356524,518,319,0,1.7014133961006437
1520,ENST00000405158,675,476,0,9.426677845727066e-06
1521,ENST00000396253,4725,4526,326,49.940624044615646
1522,ENST00000349215,4840,4641,359,53.60611766830486
1523,ENST00000438420,4147,3948,419,73.61079661105309
1524,ENST00000537258,1275,1076,33,21.43724896639704
1525,ENST00000544218,759,560,43,54.095049768756105
1526,ENST00000531848,2160,1961,13,4.733781737020382
1527,ENST00000453096,2707,2508,159,44.07598264081479
1528,ENST00000534641,2587,2388,158,46.03492785736649
1529,ENST00000265963,3012,2813,966,237.941719065484
1530,ENST00000525831,545,346,1,3.268483399164068
1531,ENST00000524753,1510,1311,34,18.28775611750803
1532,ENST00000530496,1700,1501,24,11.47363527550834
1533,ENST00000526630,932,733,62,59.46432291270996
1534,ENST00000543445,576,377,2603,4782.296259932635
1535,ENST00000545467,570,371,18,34.367834392943585
1536,ENST00000430553,1310,1111,17460,10881.277908008822
1537,ENST00000396222,1766,1567,309,136.7625810734612
1538,ENST00000535451,465,266,0,5.907329669031355e-05
1539,ENST00000539814,556,357,372,721.9114557582806
1540,ENST00000543695,554,355,67,131.71879709368943
1541,ENST00000536528,516,317,119,260.9850232932337
1542,ENST00000541097,582,383,620,1121.9247147356434
1543,ENST00000545215,1340,1141,5144,3121.5832892018047
1544,ENST00000422447,2241,2042,1174,398.2675413631109
1545,ENST00000227157,1887,1688,215,88.42414206148642
1546,ENST00000478970,732,533,2,3.4147945219740405
1547,ENST00000495052,682,483,62,89.51178326897181
1548,ENST00000540430,2305,2106,2488,818.0926119147152
1549,ENST00000379412,1922,1723,29207,11736.704443062677
1550,ENST00000542179,1288,1089,45,29.156927946809937
1551,ENST00000486690,664,465,3312,4931.5708178985315
1552,ENST00000625635,141,0,0,0.0
1553,ENST00000541669,2035,1836,6,2.262649286536854
1554,ENST00000396215,1092,893,0,0.0
1555,ENST00000280704,1256,1057,0,0.0
1556,ENST00000545848,813,614,0,0.0
1557,ENST00000539369,881,682,0,0.0
1558,ENST00000546146,701,502,0,0.0
1559,ENST00000536880,957,758,0,0.0
1560,ENST00000537486,583,384,0,0.0
1561,ENST00000544105,875,676,0,0.0
1562,ENST00000535809,757,558,0,0.0
1563,ENST00000396213,1716,1517,8,4.008679797280905
1564,ENST00000280706,2555,2356,4,1.3687171904217341
1565,ENST00000536719,2101,1902,29,10.626315045664908
1566,ENST00000580814,441,242,3,10.61864529548629
1567,ENST00000584526,912,713,2,2.0883456115698507
1568,ENST00000251968,1534,1335,877,455.25288844945356
1569,ENST00000396197,4207,4008,520,89.97079101382066
1570,ENST00000543987,2503,2304,49,14.893224166766048
1571,ENST00000535484,1963,1764,5,1.983965987837314
1572,ENST00000320750,1799,1600,1,0.668635551017806
1573,ENST00000379387,1848,1649,8,3.589138179614061
1574,ENST00000396196,1354,1155,8,5.269378526637908
1575,ENST00000541984,755,556,0,0.0007581069927911914
1576,ENST00000300038,995,796,16,14.321023406697938
1577,ENST00000634992,373,174,7,31.821488359261767
1578,ENST00000511927,573,374,10,19.21976907748556
1579,ENST00000635674,448,249,0,0.11826480304207479
1580,ENST00000501599,1437,1238,0,7.58356626582652e-05
1581,ENST00000636011,853,654,0,0.09708198263137624
1582,ENST00000542172,331,132,8,44.876011169885125
1583,ENST00000336349,5601,5402,1201,154.0208385337065
1584,ENST00000280734,3607,3408,1,0.20316041129116116
1585,ENST00000513874,4285,4086,2,0.37619517453210655
1586,ENST00000319338,3935,3736,22,4.221663158155444
1587,ENST00000477854,2826,2627,0,2.799006458194201e-12
1588,ENST00000358540,3091,2892,0,2.0896428868317001e-13
1589,ENST00000396166,2299,2100,1,0.6594006492108019
1590,ENST00000396170,3871,3672,0,3.311720736730885e-16
1591,ENST00000396168,2796,2597,0,3.816657823978761e-12
1592,ENST00000526914,1446,1247,0,0.0
1593,ENST00000302797,1190,991,0,0.0
1594,ENST00000329773,2072,1873,2,0.739317332280061
1595,ENST00000399351,2283,2084,78,25.954133596755042
1596,ENST00000446113,2406,2207,473,148.66343537466227
1597,ENST00000265968,1283,1084,0,0.0
1598,ENST00000533783,1457,1258,1,0.5503741507792346
1599,ENST00000647990,1009,810,0,0.0
1600,ENST00000648719,890,691,0,0.0
1601,ENST00000649235,1067,868,0,0.0
1602,ENST00000649842,735,536,0,0.0
1603,ENST00000250024,3706,3507,155,30.60627055406585
1604,ENST00000527884,3432,3233,190,40.81304228485141
1605,ENST00000620009,3519,3320,93,19.592938744079774
1606,ENST00000532666,719,520,3,4.590190026891102
1607,ENST00000360655,10667,10468,95,6.314330052064622
1608,ENST00000396085,11501,11302,2,0.1450739965236154
1609,ENST00000349880,11492,11293,2,0.14822822068193867
1610,ENST00000396087,7882,7683,15,1.4395127709495816
1611,ENST00000650578,256,57,1,12.146854064566265
1612,ENST00000533917,5084,4885,7,1.0416440089466519
1613,ENST00000525322,2716,2517,0,0.04684805829776636
1614,ENST00000530408,556,357,1,2.432034886570783
1615,ENST00000524983,1242,1043,0,0.0
1616,ENST00000530266,713,514,2,3.773526580994456
1617,ENST00000451739,1830,1631,6,2.6436464412017955
1618,ENST00000421577,886,687,245,247.2274415139834
1619,ENST00000443524,967,768,36,32.98792174995998
1620,ENST00000419348,1477,1278,361,195.64797453480134
1621,ENST00000532505,595,396,28,49.694076905831004
1622,ENST00000532081,774,575,4,5.478506424102207
1623,ENST00000531058,1060,861,45,36.96225896856083
1624,ENST00000330796,2530,2331,137,40.93563492461042
1625,ENST00000525188,681,482,0,0.012177715728588922
1626,ENST00000437750,1736,1537,85,38.34052140351537
